"tip","count","count_tree","Date","Date1","Date2","Location","type","year_month"
"EPI_ISL_134804|H3N2|HA|Southeast_Asia|Japan|2012-12-12",790,901,2012-12-12,2012.94535519126,2012-12-11,"Japan","Persistent lineages","2012-12"
"EPI_ISL_13563959|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2010",696,901,2010-09-17,2010.71204520548,2010-09-17,"MalaysiaBrunei","Persistent lineages","2010-09"
"EPI_ISL_135705|H3N2|HA|Southeast_Asia|Japan|2007-11-16",731,901,2007-11-16,2007.87397260274,2007-11-16,"Japan","Persistent lineages","2007-11"
"EPI_ISL_135723|H3N2|HA|Southeast_Asia|Japan|2007-11-16",799,901,2007-11-16,2007.87397260274,2007-11-16,"Japan","Persistent lineages","2007-11"
"EPI_ISL_135751|H3N2|HA|Southeast_Asia|Japan|2007-12-17",794,901,2007-12-17,2007.95890410959,2007-12-17,"Japan","Persistent lineages","2007-12"
"EPI_ISL_13631779|H3N2|HA|Southeast_Asia|Myanmar|2021-10-28",886,901,2021-10-28,2021.82191780822,2021-10-28,"Myanmar","Persistent lineages","2021-10"
"EPI_ISL_136375|H3N2|HA|Southeast_Asia|HongkongChina|2013-01-11",899,901,2013-01-11,2013.02739726027,2013-01-10,"HongkongChina","Persistent lineages","2013-01"
"EPI_ISL_136376|H3N2|HA|Southeast_Asia|HongkongChina|2012-12-25",806,901,2012-12-25,2012.98087431694,2012-12-24,"HongkongChina","Persistent lineages","2012-12"
"EPI_ISL_13655675|H3N2|HA|Southeast_Asia|Singapore|2022-02-21",885,901,2022-02-21,2022.1397260274,2022-02-21,"Singapore","Persistent lineages","2022-02"
"EPI_ISL_137256|H3N2|HA|Southeast_Asia|Japan|2012-12-18",783,901,2012-12-18,2012.96174863388,2012-12-17,"Japan","Persistent lineages","2012-12"
"EPI_ISL_13728188|H3N2|HA|Southeast_Asia|NorthChina|2022-06-01",901,901,2022-06-01,2022.41369863014,2022-06-01,"NorthChina","Persistent lineages","2022-06"
"EPI_ISL_137647|H3N2|HA|Southeast_Asia|Japan|2013-01-07",887,901,2013-01-07,2013.01643835616,2013-01-06,"Japan","Persistent lineages","2013-01"
"EPI_ISL_1386236|H3N2|HA|Southeast_Asia|Japan|2021-02-09",901,901,2021-02-09,2021.10684931507,2021-02-09,"Japan","Persistent lineages","2021-02"
"EPI_ISL_140282|H3N2|HA|Southeast_Asia|Laos|2012-10-30",898,901,2012-10-30,2012.82786885246,2012-10-29,"Laos","Persistent lineages","2012-10"
"EPI_ISL_14033215|H3N2|HA|Southeast_Asia|SouthChina|2021-12-09",901,901,2021-12-09,2021.93698630137,2021-12-09,"SouthChina","Persistent lineages","2021-12"
"EPI_ISL_14033216|H3N2|HA|Southeast_Asia|SouthChina|2021-09-23",901,901,2021-09-23,2021.72602739726,2021-09-22,"SouthChina","Persistent lineages","2021-09"
"EPI_ISL_14033698|H3N2|HA|Southeast_Asia|SouthChina|2021-12-08",901,901,2021-12-08,2021.93424657534,2021-12-07,"SouthChina","Persistent lineages","2021-12"
"EPI_ISL_14033699|H3N2|HA|Southeast_Asia|SouthChina|2021-12-08",901,901,2021-12-08,2021.93424657534,2021-12-07,"SouthChina","Persistent lineages","2021-12"
"EPI_ISL_14033700|H3N2|HA|Southeast_Asia|SouthChina|2021-12-09",901,901,2021-12-09,2021.93698630137,2021-12-09,"SouthChina","Persistent lineages","2021-12"
"EPI_ISL_140925|H3N2|HA|Southeast_Asia|Cambodia|2011-10-03",898,901,2011-10-03,2011.75342465753,2011-10-02,"Cambodia","Persistent lineages","2011-10"
"EPI_ISL_140926|H3N2|HA|Southeast_Asia|Cambodia|2011-10-10",857,901,2011-10-10,2011.77260273973,2011-10-10,"Cambodia","Persistent lineages","2011-10"
"EPI_ISL_140928|H3N2|HA|Southeast_Asia|Cambodia|2011-11-06",898,901,2011-11-06,2011.84657534247,2011-11-06,"Cambodia","Persistent lineages","2011-11"
"EPI_ISL_140929|H3N2|HA|Southeast_Asia|Cambodia|2011-08-24",900,901,2011-08-24,2011.64383561644,2011-08-24,"Cambodia","Persistent lineages","2011-08"
"EPI_ISL_141548|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2012-12-20",774,901,2012-12-20,2012.96721311475,2012-12-19,"MalaysiaBrunei","Persistent lineages","2012-12"
"EPI_ISL_141553|H3N2|HA|Southeast_Asia|Thailand|2012-12-05",873,901,2012-12-05,2012.9262295082,2012-12-04,"Thailand","Persistent lineages","2012-12"
"EPI_ISL_141554|H3N2|HA|Southeast_Asia|Singapore|2012-11-21",732,901,2012-11-21,2012.88797814208,2012-11-20,"Singapore","Persistent lineages","2012-11"
"EPI_ISL_14161772|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2022-01-26",604,901,2022-01-26,2022.06849315068,2022-01-25,"IndonesiaEastTimor","Persistent lineages","2022-01"
"EPI_ISL_14161780|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2022-03-11",891,901,2022-03-11,2022.18904109589,2022-03-10,"IndonesiaEastTimor","Persistent lineages","2022-03"
"EPI_ISL_14161782|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2022-03-07",891,901,2022-03-07,2022.17808219178,2022-03-06,"IndonesiaEastTimor","Persistent lineages","2022-03"
"EPI_ISL_14225342|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2022-01-12",892,901,2022-01-12,2022.0301369863,2022-01-11,"MalaysiaBrunei","Persistent lineages","2022-01"
"EPI_ISL_14225344|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2022-01-06",892,901,2022-01-06,2022.01369863014,2022-01-06,"MalaysiaBrunei","Persistent lineages","2022-01"
"EPI_ISL_14284828|H3N2|HA|Southeast_Asia|Vietnam|2009-06-04",627,901,2009-06-04,2009.42191780822,2009-06-04,"Vietnam","Persistent lineages","2009-06"
"EPI_ISL_14284851|H3N2|HA|Southeast_Asia|Philippines|2012-07-19",557,901,2012-07-19,2012.54644808743,2012-07-18,"Philippines","Persistent lineages","2012-07"
"EPI_ISL_142970|H3N2|HA|Southeast_Asia|Singapore|2009-05-01",630,901,2009-05-01,2009.32876712329,2009-05-01,"Singapore","Persistent lineages","2009-05"
"EPI_ISL_142991|H3N2|HA|Southeast_Asia|Singapore|2011-06-17",766,901,2011-06-17,2011.45753424658,2011-06-17,"Singapore","Persistent lineages","2011-06"
"EPI_ISL_144181|H3N2|HA|Southeast_Asia|SouthKorea|2013-02-20",900,901,2013-02-20,2013.13698630137,2013-02-20,"SouthKorea","Persistent lineages","2013-02"
"EPI_ISL_144189|H3N2|HA|Southeast_Asia|SouthKorea|2013-03-16",900,901,2013-03-16,2013.20273972603,2013-03-16,"SouthKorea","Persistent lineages","2013-03"
"EPI_ISL_144198|H3N2|HA|Southeast_Asia|SouthKorea|2013-04-17",900,901,2013-04-17,2013.2904109589,2013-04-16,"SouthKorea","Persistent lineages","2013-04"
"EPI_ISL_14456477|H3N2|HA|Southeast_Asia|SouthChina|2022-06-27",901,901,2022-06-27,2022.48493150685,2022-06-27,"SouthChina","Persistent lineages","2022-06"
"EPI_ISL_14456506|H3N2|HA|Southeast_Asia|SouthChina|2022-06-08",901,901,2022-06-08,2022.43287671233,2022-06-08,"SouthChina","Persistent lineages","2022-06"
"EPI_ISL_14456540|H3N2|HA|Southeast_Asia|SouthChina|2022-05-30",901,901,2022-05-30,2022.40821917808,2022-05-29,"SouthChina","Persistent lineages","2022-05"
"EPI_ISL_14456547|H3N2|HA|Southeast_Asia|SouthChina|2022-05-30",901,901,2022-05-30,2022.40821917808,2022-05-29,"SouthChina","Persistent lineages","2022-05"
"EPI_ISL_14456549|H3N2|HA|Southeast_Asia|SouthChina|2022-05-30",901,901,2022-05-30,2022.40821917808,2022-05-29,"SouthChina","Persistent lineages","2022-05"
"EPI_ISL_14456596|H3N2|HA|Southeast_Asia|CentralChina|2022-04-02",901,901,2022-04-02,2022.24931506849,2022-04-01,"CentralChina","Persistent lineages","2022-04"
"EPI_ISL_14456610|H3N2|HA|Southeast_Asia|SouthChina|2022-04-30",901,901,2022-04-30,2022.32602739726,2022-04-29,"SouthChina","Persistent lineages","2022-04"
"EPI_ISL_144655|H3N2|HA|Southeast_Asia|Cambodia|2010-08-20",580,901,2010-08-20,2010.63287671233,2010-08-20,"Cambodia","Persistent lineages","2010-08"
"EPI_ISL_14467536|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2022-01-26",892,901,2022-01-26,2022.06849315068,2022-01-25,"MalaysiaBrunei","Persistent lineages","2022-01"
"EPI_ISL_144797|H3N2|HA|Southeast_Asia|HongkongChina|2013-01-16",899,901,2013-01-16,2013.04109589041,2013-01-15,"HongkongChina","Persistent lineages","2013-01"
"EPI_ISL_144979|H3N2|HA|Southeast_Asia|Bangladesh|2013-04-18",677,901,2013-04-18,2013.29315068493,2013-04-17,"Bangladesh","Persistent lineages","2013-04"
"EPI_ISL_145040|H3N2|HA|Southeast_Asia|Bangladesh|2013-05-12",901,901,2013-05-12,2013.35890410959,2013-05-12,"Bangladesh","Persistent lineages","2013-05"
"EPI_ISL_145041|H3N2|HA|Southeast_Asia|HongkongChina|2013-03-29",901,901,2013-03-29,2013.23835616438,2013-03-28,"HongkongChina","Persistent lineages","2013-03"
"EPI_ISL_145127|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2008-10-31",643,901,2008-10-31,2008.8306010929,2008-10-30,"IndonesiaEastTimor","Persistent lineages","2008-10"
"EPI_ISL_145128|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2008-10-31",643,901,2008-10-31,2008.8306010929,2008-10-30,"IndonesiaEastTimor","Persistent lineages","2008-10"
"EPI_ISL_145131|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2008-11-15",643,901,2008-11-15,2008.87158469945,2008-11-14,"IndonesiaEastTimor","Persistent lineages","2008-11"
"EPI_ISL_145136|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2008-02-27",888,901,2008-02-27,2008.15573770492,2008-02-26,"IndonesiaEastTimor","Persistent lineages","2008-02"
"EPI_ISL_145138|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2008-01-02",643,901,2008-01-02,2008.00273224044,2008-01-01,"IndonesiaEastTimor","Persistent lineages","2008-01"
"EPI_ISL_145141|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2008-07-07",643,901,2008-07-07,2008.51366120219,2008-07-06,"IndonesiaEastTimor","Persistent lineages","2008-07"
"EPI_ISL_145146|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2008-11-10",675,901,2008-11-10,2008.85792349727,2008-11-09,"IndonesiaEastTimor","Persistent lineages","2008-11"
"EPI_ISL_145178|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2009-06-03",631,901,2009-06-03,2009.41917808219,2009-06-02,"IndonesiaEastTimor","Persistent lineages","2009-06"
"EPI_ISL_145179|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2009-06-16",627,901,2009-06-16,2009.45479452055,2009-06-16,"IndonesiaEastTimor","Persistent lineages","2009-06"
"EPI_ISL_145185|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2009-06-15",631,901,2009-06-15,2009.45205479452,2009-06-14,"IndonesiaEastTimor","Persistent lineages","2009-06"
"EPI_ISL_145190|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2009-06-16",628,901,2009-06-16,2009.45479452055,2009-06-16,"IndonesiaEastTimor","Persistent lineages","2009-06"
"EPI_ISL_145191|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2009-08-11",878,901,2009-08-11,2009.60821917808,2009-08-10,"IndonesiaEastTimor","Persistent lineages","2009-08"
"EPI_ISL_145192|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2009-08-19",858,901,2009-08-19,2009.6301369863,2009-08-18,"IndonesiaEastTimor","Persistent lineages","2009-08"
"EPI_ISL_145194|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2009-01-07",601,901,2009-01-07,2009.01643835616,2009-01-06,"IndonesiaEastTimor","Persistent lineages","2009-01"
"EPI_ISL_145196|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2009-02-19",630,901,2009-02-19,2009.13424657534,2009-02-18,"IndonesiaEastTimor","Persistent lineages","2009-02"
"EPI_ISL_145197|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2009-07-06",881,901,2009-07-06,2009.5095890411,2009-07-06,"IndonesiaEastTimor","Persistent lineages","2009-07"
"EPI_ISL_145199|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2010-03-24",513,901,2010-03-24,2010.22465753425,2010-03-24,"IndonesiaEastTimor","Persistent lineages","2010-03"
"EPI_ISL_145201|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2010-05-26",901,901,2010-05-26,2010.39726027397,2010-05-25,"IndonesiaEastTimor","Persistent lineages","2010-05"
"EPI_ISL_145202|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2010-06-22",901,901,2010-06-22,2010.47123287671,2010-06-21,"IndonesiaEastTimor","Persistent lineages","2010-06"
"EPI_ISL_145206|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2010-05-03",901,901,2010-05-03,2010.33424657534,2010-05-02,"IndonesiaEastTimor","Persistent lineages","2010-05"
"EPI_ISL_145213|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2010-05-10",833,901,2010-05-10,2010.35342465753,2010-05-09,"IndonesiaEastTimor","Persistent lineages","2010-05"
"EPI_ISL_145222|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2010-07-20",899,901,2010-07-20,2010.54794520548,2010-07-20,"IndonesiaEastTimor","Persistent lineages","2010-07"
"EPI_ISL_145223|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2010-02-15",896,901,2010-02-15,2010.12328767123,2010-02-14,"IndonesiaEastTimor","Persistent lineages","2010-02"
"EPI_ISL_145226|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2010-03-01",896,901,2010-03-01,2010.16164383562,2010-03-01,"IndonesiaEastTimor","Persistent lineages","2010-03"
"EPI_ISL_145486|H3N2|HA|Southeast_Asia|HongkongChina|2013-02-25",823,901,2013-02-25,2013.15068493151,2013-02-25,"HongkongChina","Persistent lineages","2013-02"
"EPI_ISL_145555|H3N2|HA|Southeast_Asia|TaiwanChina|2013-04-06",901,901,2013-04-06,2013.2602739726,2013-04-05,"TaiwanChina","Persistent lineages","2013-04"
"EPI_ISL_145557|H3N2|HA|Southeast_Asia|TaiwanChina|2013-05-13",900,901,2013-05-13,2013.36164383562,2013-05-13,"TaiwanChina","Persistent lineages","2013-05"
"EPI_ISL_145559|H3N2|HA|Southeast_Asia|TaiwanChina|2013-05-21",740,901,2013-05-21,2013.38356164384,2013-05-21,"TaiwanChina","Persistent lineages","2013-05"
"EPI_ISL_145561|H3N2|HA|Southeast_Asia|TaiwanChina|2013-05-23",901,901,2013-05-23,2013.38904109589,2013-05-22,"TaiwanChina","Persistent lineages","2013-05"
"EPI_ISL_1455658|H3N2|HA|Southeast_Asia|Cambodia|2020-08-31",901,901,2020-08-31,2020.66393442623,2020-08-30,"Cambodia","Persistent lineages","2020-08"
"EPI_ISL_145692|H3N2|HA|Southeast_Asia|Singapore|2007-05-10",890,901,2007-05-10,2007.35342465753,2007-05-09,"Singapore","Persistent lineages","2007-05"
"EPI_ISL_145693|H3N2|HA|Southeast_Asia|Singapore|2007-05-16",890,901,2007-05-16,2007.3698630137,2007-05-16,"Singapore","Persistent lineages","2007-05"
"EPI_ISL_145694|H3N2|HA|Southeast_Asia|Singapore|2007-05-16",892,901,2007-05-16,2007.3698630137,2007-05-16,"Singapore","Persistent lineages","2007-05"
"EPI_ISL_145696|H3N2|HA|Southeast_Asia|Singapore|2007-05",643,901,2007-05-18,2007.37704520548,2007-05-18,"Singapore","Persistent lineages","2007-05"
"EPI_ISL_145754|H3N2|HA|Southeast_Asia|NorthChina|2012-12-25",779,901,2012-12-25,2012.98087431694,2012-12-24,"NorthChina","Persistent lineages","2012-12"
"EPI_ISL_145758|H3N2|HA|Southeast_Asia|NorthChina|2012-12-26",899,901,2012-12-26,2012.98360655738,2012-12-25,"NorthChina","Persistent lineages","2012-12"
"EPI_ISL_145760|H3N2|HA|Southeast_Asia|NorthChina|2012-12-30",752,901,2012-12-30,2012.99453551913,2012-12-29,"NorthChina","Persistent lineages","2012-12"
"EPI_ISL_145765|H3N2|HA|Southeast_Asia|NorthChina|2013-01-08",724,901,2013-01-08,2013.01917808219,2013-01-07,"NorthChina","Persistent lineages","2013-01"
"EPI_ISL_145787|H3N2|HA|Southeast_Asia|NorthChina|2012-12-24",889,901,2012-12-24,2012.9781420765,2012-12-23,"NorthChina","Persistent lineages","2012-12"
"EPI_ISL_148092|H3N2|HA|Southeast_Asia|Laos|2013-05-06",671,901,2013-05-06,2013.34246575342,2013-05-05,"Laos","Persistent lineages","2013-05"
"EPI_ISL_14818874|H3N2|HA|Southeast_Asia|SouthChina|2022-06-05",901,901,2022-06-05,2022.42465753425,2022-06-05,"SouthChina","Persistent lineages","2022-06"
"EPI_ISL_14818952|H3N2|HA|Southeast_Asia|SouthChina|2022-07-20",901,901,2022-07-20,2022.54794520548,2022-07-20,"SouthChina","Persistent lineages","2022-07"
"EPI_ISL_14818954|H3N2|HA|Southeast_Asia|SouthChina|2022-07-11",901,901,2022-07-11,2022.52328767123,2022-07-10,"SouthChina","Persistent lineages","2022-07"
"EPI_ISL_14836420|H3N2|HA|Southeast_Asia|India|2022-05-13",835,901,2022-05-13,2022.36164383562,2022-05-13,"India","Persistent lineages","2022-05"
"EPI_ISL_14854639|H3N2|HA|Southeast_Asia|India|2021-10-04",891,901,2021-10-04,2021.75616438356,2021-10-03,"India","Persistent lineages","2021-10"
"EPI_ISL_14854649|H3N2|HA|Southeast_Asia|India|2021-10-26",874,901,2021-10-26,2021.81643835616,2021-10-25,"India","Persistent lineages","2021-10"
"EPI_ISL_14863097|H3N2|HA|Southeast_Asia|HongkongChina|2022-06-23",901,901,2022-06-23,2022.47397260274,2022-06-23,"HongkongChina","Persistent lineages","2022-06"
"EPI_ISL_148665|H3N2|HA|Southeast_Asia|CentralChina|2012-03-01",877,901,2012-03-01,2012.16393442623,2012-02-29,"CentralChina","Persistent lineages","2012-03"
"EPI_ISL_148667|H3N2|HA|Southeast_Asia|CentralChina|2012-03-05",749,901,2012-03-05,2012.17486338798,2012-03-04,"CentralChina","Persistent lineages","2012-03"
"EPI_ISL_148669|H3N2|HA|Southeast_Asia|CentralChina|2012-03-05",656,901,2012-03-05,2012.17486338798,2012-03-04,"CentralChina","Persistent lineages","2012-03"
"EPI_ISL_148676|H3N2|HA|Southeast_Asia|CentralChina|2012-08-28",872,901,2012-08-28,2012.65573770492,2012-08-27,"CentralChina","Persistent lineages","2012-08"
"EPI_ISL_148677|H3N2|HA|Southeast_Asia|CentralChina|2012-09-07",596,901,2012-09-07,2012.68306010929,2012-09-06,"CentralChina","Persistent lineages","2012-09"
"EPI_ISL_148747|H3N2|HA|Southeast_Asia|SriLanka|2013-02-27",752,901,2013-02-27,2013.15616438356,2013-02-26,"SriLanka","Persistent lineages","2013-02"
"EPI_ISL_14991374|H3N2|HA|Southeast_Asia|Thailand|2022-07-08",871,901,2022-07-08,2022.51506849315,2022-07-07,"Thailand","Persistent lineages","2022-07"
"EPI_ISL_14991494|H3N2|HA|Southeast_Asia|India|2022-05-24",835,901,2022-05-24,2022.39178082192,2022-05-24,"India","Persistent lineages","2022-05"
"EPI_ISL_150185|H3N2|HA|Southeast_Asia|HongkongChina|2013-10-14",899,901,2013-10-14,2013.78356164384,2013-10-14,"HongkongChina","Persistent lineages","2013-10"
"EPI_ISL_150281|H3N2|HA|Southeast_Asia|Bangladesh|2013-07-13",706,901,2013-07-13,2013.52876712329,2013-07-13,"Bangladesh","Persistent lineages","2013-07"
"EPI_ISL_150283|H3N2|HA|Southeast_Asia|Bangladesh|2013-07-07",695,901,2013-07-07,2013.51232876712,2013-07-06,"Bangladesh","Persistent lineages","2013-07"
"EPI_ISL_150357|H3N2|HA|Southeast_Asia|TaiwanChina|2013-03-02",737,901,2013-03-02,2013.16438356164,2013-03-01,"TaiwanChina","Persistent lineages","2013-03"
"EPI_ISL_150360|H3N2|HA|Southeast_Asia|TaiwanChina|2013-05-14",899,901,2013-05-14,2013.36438356164,2013-05-13,"TaiwanChina","Persistent lineages","2013-05"
"EPI_ISL_150361|H3N2|HA|Southeast_Asia|TaiwanChina|2013-05-13",900,901,2013-05-13,2013.36164383562,2013-05-13,"TaiwanChina","Persistent lineages","2013-05"
"EPI_ISL_151418|H3N2|HA|Southeast_Asia|Vietnam|2012-07-16",483,901,2012-07-16,2012.53825136612,2012-07-15,"Vietnam","Persistent lineages","2012-07"
"EPI_ISL_15146099|H3N2|HA|Southeast_Asia|Cambodia|2014-06-02",740,901,2014-06-02,2014.41643835616,2014-06-01,"Cambodia","Persistent lineages","2014-06"
"EPI_ISL_15146245|H3N2|HA|Southeast_Asia|Vietnam|2012-12-27",483,901,2012-12-27,2012.98633879781,2012-12-26,"Vietnam","Persistent lineages","2012-12"
"EPI_ISL_15146272|H3N2|HA|Southeast_Asia|Singapore|2014-07-09",900,901,2014-07-09,2014.51780821918,2014-07-09,"Singapore","Persistent lineages","2014-07"
"EPI_ISL_15146396|H3N2|HA|Southeast_Asia|MacaoChina|2014-04-08",758,901,2014-04-08,2014.26575342466,2014-04-08,"MacaoChina","Persistent lineages","2014-04"
"EPI_ISL_15146397|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2014",756,901,2014-04-02,2014.25084520548,2014-04-02,"MalaysiaBrunei","Persistent lineages","2014-04"
"EPI_ISL_15146398|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2015-02-06",898,901,2015-02-06,2015.09863013699,2015-02-06,"MalaysiaBrunei","Persistent lineages","2015-02"
"EPI_ISL_15146399|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2015",891,901,2015-07-05,2015.50824520548,2015-07-05,"MalaysiaBrunei","Persistent lineages","2015-07"
"EPI_ISL_151510|H3N2|HA|Southeast_Asia|Cambodia|2013-07-09",899,901,2013-07-09,2013.51780821918,2013-07-09,"Cambodia","Persistent lineages","2013-07"
"EPI_ISL_151787|H3N2|HA|Southeast_Asia|Singapore|2007-05-25",890,901,2007-05-25,2007.39452054795,2007-05-25,"Singapore","Persistent lineages","2007-05"
"EPI_ISL_151808|H3N2|HA|Southeast_Asia|Bangladesh|2013-08-12",901,901,2013-08-12,2013.61095890411,2013-08-12,"Bangladesh","Persistent lineages","2013-08"
"EPI_ISL_15284|H3N2|HA|Southeast_Asia|Nepal|2007-08-19",696,901,2007-08-19,2007.6301369863,2007-08-18,"Nepal","Persistent lineages","2007-08"
"EPI_ISL_15286|H3N2|HA|Southeast_Asia|Thailand|2007-10-08",738,901,2007-10-08,2007.76712328767,2007-10-07,"Thailand","Persistent lineages","2007-10"
"EPI_ISL_152968|H3N2|HA|Southeast_Asia|NorthChina|2009-09-16",631,901,2009-09-16,2009.70684931507,2009-09-16,"NorthChina","Persistent lineages","2009-09"
"EPI_ISL_152970|H3N2|HA|Southeast_Asia|NorthChina|2007-02-03",889,901,2007-02-03,2007.0904109589,2007-02-02,"NorthChina","Persistent lineages","2007-02"
"EPI_ISL_152975|H3N2|HA|Southeast_Asia|NorthChina|2010-08-22",618,901,2010-08-22,2010.63835616438,2010-08-21,"NorthChina","Persistent lineages","2010-08"
"EPI_ISL_152978|H3N2|HA|Southeast_Asia|NorthChina|2010-09-13",618,901,2010-09-13,2010.69863013699,2010-09-13,"NorthChina","Persistent lineages","2010-09"
"EPI_ISL_152980|H3N2|HA|Southeast_Asia|NorthChina|2007-02-28",892,901,2007-02-28,2007.15890410959,2007-02-28,"NorthChina","Persistent lineages","2007-02"
"EPI_ISL_152986|H3N2|HA|Southeast_Asia|NorthChina|2008-03-04",889,901,2008-03-04,2008.17213114754,2008-03-03,"NorthChina","Persistent lineages","2008-03"
"EPI_ISL_152987|H3N2|HA|Southeast_Asia|NorthChina|2008-12-30",865,901,2008-12-30,2008.99453551913,2008-12-29,"NorthChina","Persistent lineages","2008-12"
"EPI_ISL_153049|H3N2|HA|Southeast_Asia|Laos|2013-06-24",899,901,2013-06-24,2013.47671232877,2013-06-24,"Laos","Persistent lineages","2013-06"
"EPI_ISL_153052|H3N2|HA|Southeast_Asia|Laos|2013-09-26",900,901,2013-09-26,2013.73424657534,2013-09-25,"Laos","Persistent lineages","2013-09"
"EPI_ISL_153053|H3N2|HA|Southeast_Asia|Laos|2013-09-30",851,901,2013-09-30,2013.74520547945,2013-09-29,"Laos","Persistent lineages","2013-09"
"EPI_ISL_153057|H3N2|HA|Southeast_Asia|Japan|2013-11-28",758,901,2013-11-28,2013.90684931507,2013-11-28,"Japan","Persistent lineages","2013-11"
