"tip","count","count_tree","Date","Date1","Date2","Location","type","year_month"
"EPI_ISL_246849|Victoria|HA|Southeast_Asia|HongkongChina|2012-05-01",466,472,2012-05-01,2012.3306010929,2012-04-30,"HongkongChina","Persistent lineages","2012-05"
"EPI_ISL_246852|Victoria|HA|Southeast_Asia|HongkongChina|2012-05-13",445,472,2012-05-13,2012.36338797814,2012-05-12,"HongkongChina","Persistent lineages","2012-05"
"EPI_ISL_264297|Victoria|HA|Southeast_Asia|Myanmar|2011-08-20",408,472,2011-08-20,2011.63287671233,2011-08-20,"Myanmar","Persistent lineages","2011-08"
"EPI_ISL_2695950|Victoria|HA|Southeast_Asia|CentralChina|2021-02-22",351,472,2021-02-22,2021.14246575342,2021-02-21,"CentralChina","Persistent lineages","2021-02"
"EPI_ISL_2695979|Victoria|HA|Southeast_Asia|SouthChina|2021-04-05",351,472,2021-04-05,2021.25753424658,2021-04-05,"SouthChina","Persistent lineages","2021-04"
"EPI_ISL_2696045|Victoria|HA|Southeast_Asia|SouthChina|2021-03-22",351,472,2021-03-22,2021.21917808219,2021-03-21,"SouthChina","Persistent lineages","2021-03"
"EPI_ISL_2696138|Victoria|HA|Southeast_Asia|NorthChina|2021-01-19",351,472,2021-01-19,2021.04931506849,2021-01-18,"NorthChina","Persistent lineages","2021-01"
"EPI_ISL_2696145|Victoria|HA|Southeast_Asia|NorthChina|2021-02-17",351,472,2021-02-17,2021.12876712329,2021-02-17,"NorthChina","Persistent lineages","2021-02"
"EPI_ISL_2696269|Victoria|HA|Southeast_Asia|CentralChina|2020-12-24",351,472,2020-12-24,2020.9781420765,2020-12-23,"CentralChina","Persistent lineages","2020-12"
"EPI_ISL_334543|Victoria|HA|Southeast_Asia|CentralChina|2018-12-03",339,472,2018-12-03,2018.92054794521,2018-12-03,"CentralChina","Persistent lineages","2018-12"
"EPI_ISL_334544|Victoria|HA|Southeast_Asia|CentralChina|2018-12-03",339,472,2018-12-03,2018.92054794521,2018-12-03,"CentralChina","Persistent lineages","2018-12"
"EPI_ISL_334590|Victoria|HA|Southeast_Asia|SouthChina|2018-11-12",374,472,2018-11-12,2018.86301369863,2018-11-11,"SouthChina","Persistent lineages","2018-11"
"EPI_ISL_336855|Victoria|HA|Southeast_Asia|CentralChina|2018-12-24",339,472,2018-12-24,2018.97808219178,2018-12-23,"CentralChina","Persistent lineages","2018-12"
"EPI_ISL_336862|Victoria|HA|Southeast_Asia|CentralChina|2018-12-17",339,472,2018-12-17,2018.95890410959,2018-12-17,"CentralChina","Persistent lineages","2018-12"
"EPI_ISL_336866|Victoria|HA|Southeast_Asia|CentralChina|2018-12-21",339,472,2018-12-21,2018.9698630137,2018-12-21,"CentralChina","Persistent lineages","2018-12"
"EPI_ISL_336867|Victoria|HA|Southeast_Asia|CentralChina|2018-12-21",339,472,2018-12-21,2018.9698630137,2018-12-21,"CentralChina","Persistent lineages","2018-12"
"EPI_ISL_336870|Victoria|HA|Southeast_Asia|CentralChina|2018-12-31",339,472,2018-12-31,2018.99726027397,2018-12-30,"CentralChina","Persistent lineages","2018-12"
"EPI_ISL_337298|Victoria|HA|Southeast_Asia|CentralChina|2018-12-26",375,472,2018-12-26,2018.98356164384,2018-12-26,"CentralChina","Persistent lineages","2018-12"
"EPI_ISL_348549|Victoria|HA|Southeast_Asia|TaiwanChina|2011-06-23",402,472,2011-06-23,2011.47397260274,2011-06-23,"TaiwanChina","Persistent lineages","2011-06"
"EPI_ISL_348551|Victoria|HA|Southeast_Asia|TaiwanChina|2013-04-22",307,472,2013-04-22,2013.30410958904,2013-04-21,"TaiwanChina","Persistent lineages","2013-04"
"EPI_ISL_348553|Victoria|HA|Southeast_Asia|TaiwanChina|2013-08-07",383,472,2013-08-07,2013.59726027397,2013-08-06,"TaiwanChina","Persistent lineages","2013-08"
"EPI_ISL_348557|Victoria|HA|Southeast_Asia|TaiwanChina|2015-05-21",455,472,2015-05-21,2015.38356164384,2015-05-21,"TaiwanChina","Persistent lineages","2015-05"
"EPI_ISL_354495|Victoria|HA|Southeast_Asia|Philippines|2019-01-12",333,472,2019-01-12,2019.0301369863,2019-01-11,"Philippines","Persistent lineages","2019-01"
"EPI_ISL_362026|Victoria|HA|Southeast_Asia|HongkongChina|2019-03-06",339,472,2019-03-06,2019.17534246575,2019-03-05,"HongkongChina","Persistent lineages","2019-03"
"EPI_ISL_362039|Victoria|HA|Southeast_Asia|HongkongChina|2019-03-18",334,472,2019-03-18,2019.20821917808,2019-03-17,"HongkongChina","Persistent lineages","2019-03"
"EPI_ISL_362446|Victoria|HA|Southeast_Asia|Bangladesh|2019-03-18",338,472,2019-03-18,2019.20821917808,2019-03-17,"Bangladesh","Persistent lineages","2019-03"
"EPI_ISL_362473|Victoria|HA|Southeast_Asia|Bangladesh|2019-02-11",338,472,2019-02-11,2019.11232876712,2019-02-10,"Bangladesh","Persistent lineages","2019-02"
"EPI_ISL_362475|Victoria|HA|Southeast_Asia|Bangladesh|2019-02-02",338,472,2019-02-02,2019.08767123288,2019-02-02,"Bangladesh","Persistent lineages","2019-02"
"EPI_ISL_363722|Victoria|HA|Southeast_Asia|Nepal|2019-01-22",338,472,2019-01-22,2019.05753424658,2019-01-22,"Nepal","Persistent lineages","2019-01"
"EPI_ISL_363724|Victoria|HA|Southeast_Asia|Nepal|2019-02-08",336,472,2019-02-08,2019.10410958904,2019-02-07,"Nepal","Persistent lineages","2019-02"
"EPI_ISL_363727|Victoria|HA|Southeast_Asia|Japan|2019-03-25",326,472,2019-03-25,2019.22739726027,2019-03-24,"Japan","Persistent lineages","2019-03"
"EPI_ISL_363741|Victoria|HA|Southeast_Asia|Japan|2019-04-19",330,472,2019-04-19,2019.29589041096,2019-04-19,"Japan","Persistent lineages","2019-04"
"EPI_ISL_363743|Victoria|HA|Southeast_Asia|Japan|2019-04-15",339,472,2019-04-15,2019.28493150685,2019-04-15,"Japan","Persistent lineages","2019-04"
"EPI_ISL_364655|Victoria|HA|Southeast_Asia|Japan|2019-05-10",337,472,2019-05-10,2019.35342465753,2019-05-09,"Japan","Persistent lineages","2019-05"
"EPI_ISL_365678|Victoria|HA|Southeast_Asia|Bangladesh|2019-04-17",333,472,2019-04-17,2019.2904109589,2019-04-16,"Bangladesh","Persistent lineages","2019-04"
"EPI_ISL_365707|Victoria|HA|Southeast_Asia|Bhutan|2019-04-30",334,472,2019-04-30,2019.32602739726,2019-04-29,"Bhutan","Persistent lineages","2019-04"
"EPI_ISL_366106|Victoria|HA|Southeast_Asia|Nepal|2019-01-30",336,472,2019-01-30,2019.07945205479,2019-01-29,"Nepal","Persistent lineages","2019-01"
"EPI_ISL_367069|Victoria|HA|Southeast_Asia|NorthChina|2019-04-01",339,472,2019-04-01,2019.24657534247,2019-04-01,"NorthChina","Persistent lineages","2019-04"
"EPI_ISL_367079|Victoria|HA|Southeast_Asia|NorthChina|2019-05-13",339,472,2019-05-13,2019.36164383562,2019-05-13,"NorthChina","Persistent lineages","2019-05"
"EPI_ISL_367092|Victoria|HA|Southeast_Asia|NorthChina|2019-05-06",338,472,2019-05-06,2019.34246575342,2019-05-05,"NorthChina","Persistent lineages","2019-05"
"EPI_ISL_367117|Victoria|HA|Southeast_Asia|MacaoChina|2019-02-28",339,472,2019-02-28,2019.15890410959,2019-02-28,"MacaoChina","Persistent lineages","2019-02"
"EPI_ISL_367118|Victoria|HA|Southeast_Asia|MacaoChina|2019-02-25",331,472,2019-02-25,2019.15068493151,2019-02-25,"MacaoChina","Persistent lineages","2019-02"
"EPI_ISL_367128|Victoria|HA|Southeast_Asia|CentralChina|2019-03-11",339,472,2019-03-11,2019.18904109589,2019-03-10,"CentralChina","Persistent lineages","2019-03"
"EPI_ISL_367131|Victoria|HA|Southeast_Asia|CentralChina|2019-03-04",338,472,2019-03-04,2019.1698630137,2019-03-04,"CentralChina","Persistent lineages","2019-03"
"EPI_ISL_367172|Victoria|HA|Southeast_Asia|CentralChina|2019-02-18",339,472,2019-02-18,2019.13150684931,2019-02-17,"CentralChina","Persistent lineages","2019-02"
"EPI_ISL_367201|Victoria|HA|Southeast_Asia|NorthChina|2019-03-18",339,472,2019-03-18,2019.20821917808,2019-03-17,"NorthChina","Persistent lineages","2019-03"
"EPI_ISL_369053|Victoria|HA|Southeast_Asia|SouthKorea|2019-04-19",336,472,2019-04-19,2019.29589041096,2019-04-19,"SouthKorea","Persistent lineages","2019-04"
"EPI_ISL_370373|Victoria|HA|Southeast_Asia|Myanmar|2019-06-16",327,472,2019-06-16,2019.45479452055,2019-06-16,"Myanmar","Persistent lineages","2019-06"
"EPI_ISL_3722723|Victoria|HA|Southeast_Asia|NorthChina|2021-03-22",327,472,2021-03-22,2021.21917808219,2021-03-21,"NorthChina","Persistent lineages","2021-03"
"EPI_ISL_377023|Victoria|HA|Southeast_Asia|SouthChina|2019-07-02",339,472,2019-07-02,2019.49863013699,2019-07-02,"SouthChina","Persistent lineages","2019-07"
"EPI_ISL_377028|Victoria|HA|Southeast_Asia|SouthChina|2019-06-12",339,472,2019-06-12,2019.44383561644,2019-06-12,"SouthChina","Persistent lineages","2019-06"
"EPI_ISL_377034|Victoria|HA|Southeast_Asia|SouthChina|2019-06-18",339,472,2019-06-18,2019.4602739726,2019-06-17,"SouthChina","Persistent lineages","2019-06"
"EPI_ISL_377039|Victoria|HA|Southeast_Asia|CentralChina|2019-06-04",327,472,2019-06-04,2019.42191780822,2019-06-04,"CentralChina","Persistent lineages","2019-06"
"EPI_ISL_377216|Victoria|HA|Southeast_Asia|HongkongChina|2019-06-18",339,472,2019-06-18,2019.4602739726,2019-06-17,"HongkongChina","Persistent lineages","2019-06"
"EPI_ISL_377217|Victoria|HA|Southeast_Asia|HongkongChina|2019-06-19",337,472,2019-06-19,2019.46301369863,2019-06-18,"HongkongChina","Persistent lineages","2019-06"
"EPI_ISL_377220|Victoria|HA|Southeast_Asia|HongkongChina|2019-06-18",339,472,2019-06-18,2019.4602739726,2019-06-17,"HongkongChina","Persistent lineages","2019-06"
"EPI_ISL_377228|Victoria|HA|Southeast_Asia|HongkongChina|2019-06-19",337,472,2019-06-19,2019.46301369863,2019-06-18,"HongkongChina","Persistent lineages","2019-06"
"EPI_ISL_377391|Victoria|HA|Southeast_Asia|IndonesiaEastTimor|2019-03-28",327,472,2019-03-28,2019.23561643836,2019-03-28,"IndonesiaEastTimor","Persistent lineages","2019-03"
"EPI_ISL_381565|Victoria|HA|Southeast_Asia|SouthKorea|2019-05-30",326,472,2019-05-30,2019.40821917808,2019-05-29,"SouthKorea","Persistent lineages","2019-05"
"EPI_ISL_381706|Victoria|HA|Southeast_Asia|Japan|2019-06-03",328,472,2019-06-03,2019.41917808219,2019-06-02,"Japan","Persistent lineages","2019-06"
"EPI_ISL_381923|Victoria|HA|Southeast_Asia|HongkongChina|2019-05-08",339,472,2019-05-08,2019.34794520548,2019-05-08,"HongkongChina","Persistent lineages","2019-05"
"EPI_ISL_389356|Victoria|HA|Southeast_Asia|SriLanka|2019-04-01",334,472,2019-04-01,2019.24657534247,2019-04-01,"SriLanka","Persistent lineages","2019-04"
"EPI_ISL_389357|Victoria|HA|Southeast_Asia|SriLanka|2019-06-09",328,472,2019-06-09,2019.43561643836,2019-06-09,"SriLanka","Persistent lineages","2019-06"
"EPI_ISL_389494|Victoria|HA|Southeast_Asia|Cambodia|2019-05-17",335,472,2019-05-17,2019.37260273973,2019-05-17,"Cambodia","Persistent lineages","2019-05"
"EPI_ISL_389501|Victoria|HA|Southeast_Asia|Cambodia|2019-05-30",327,472,2019-05-30,2019.40821917808,2019-05-29,"Cambodia","Persistent lineages","2019-05"
"EPI_ISL_389502|Victoria|HA|Southeast_Asia|Cambodia|2019-06-17",322,472,2019-06-17,2019.45753424658,2019-06-17,"Cambodia","Persistent lineages","2019-06"
"EPI_ISL_389503|Victoria|HA|Southeast_Asia|MacaoChina|2019-04-01",339,472,2019-04-01,2019.24657534247,2019-04-01,"MacaoChina","Persistent lineages","2019-04"
"EPI_ISL_389504|Victoria|HA|Southeast_Asia|MacaoChina|2019-04-16",339,472,2019-04-16,2019.28767123288,2019-04-16,"MacaoChina","Persistent lineages","2019-04"
"EPI_ISL_389505|Victoria|HA|Southeast_Asia|MacaoChina|2019-05-24",338,472,2019-05-24,2019.39178082192,2019-05-24,"MacaoChina","Persistent lineages","2019-05"
"EPI_ISL_389940|Victoria|HA|Southeast_Asia|Thailand|2019-05-30",335,472,2019-05-30,2019.40821917808,2019-05-29,"Thailand","Persistent lineages","2019-05"
"EPI_ISL_389978|Victoria|HA|Southeast_Asia|Bangladesh|2019-05-30",329,472,2019-05-30,2019.40821917808,2019-05-29,"Bangladesh","Persistent lineages","2019-05"
"EPI_ISL_389992|Victoria|HA|Southeast_Asia|TaiwanChina|2019-06-05",330,472,2019-06-05,2019.42465753425,2019-06-05,"TaiwanChina","Persistent lineages","2019-06"
"EPI_ISL_389994|Victoria|HA|Southeast_Asia|TaiwanChina|2019-05-10",332,472,2019-05-10,2019.35342465753,2019-05-09,"TaiwanChina","Persistent lineages","2019-05"
"EPI_ISL_390439|Victoria|HA|Southeast_Asia|TaiwanChina|2019-05-13",332,472,2019-05-13,2019.36164383562,2019-05-13,"TaiwanChina","Persistent lineages","2019-05"
"EPI_ISL_390443|Victoria|HA|Southeast_Asia|TaiwanChina|2019-06-15",323,472,2019-06-15,2019.45205479452,2019-06-14,"TaiwanChina","Persistent lineages","2019-06"
"EPI_ISL_390444|Victoria|HA|Southeast_Asia|TaiwanChina|2019-06-20",322,472,2019-06-20,2019.46575342466,2019-06-20,"TaiwanChina","Persistent lineages","2019-06"
"EPI_ISL_390445|Victoria|HA|Southeast_Asia|TaiwanChina|2019-06-20",338,472,2019-06-20,2019.46575342466,2019-06-20,"TaiwanChina","Persistent lineages","2019-06"
"EPI_ISL_390447|Victoria|HA|Southeast_Asia|TaiwanChina|2019-05-09",328,472,2019-05-09,2019.35068493151,2019-05-09,"TaiwanChina","Persistent lineages","2019-05"
"EPI_ISL_390617|Victoria|HA|Southeast_Asia|CentralChina|2019-08-06",337,472,2019-08-06,2019.59452054795,2019-08-06,"CentralChina","Persistent lineages","2019-08"
"EPI_ISL_390618|Victoria|HA|Southeast_Asia|SouthChina|2019-08-05",339,472,2019-08-05,2019.59178082192,2019-08-05,"SouthChina","Persistent lineages","2019-08"
"EPI_ISL_390640|Victoria|HA|Southeast_Asia|CentralChina|2019-07-10",338,472,2019-07-10,2019.52054794521,2019-07-10,"CentralChina","Persistent lineages","2019-07"
"EPI_ISL_390644|Victoria|HA|Southeast_Asia|SouthChina|2019-07-10",338,472,2019-07-10,2019.52054794521,2019-07-10,"SouthChina","Persistent lineages","2019-07"
"EPI_ISL_390878|Victoria|HA|Southeast_Asia|Thailand|2011-09-12",409,472,2011-09-12,2011.69589041096,2011-09-12,"Thailand","Persistent lineages","2011-09"
"EPI_ISL_391318|Victoria|HA|Southeast_Asia|India|2019-04-26",332,472,2019-04-26,2019.31506849315,2019-04-25,"India","Persistent lineages","2019-04"
"EPI_ISL_391322|Victoria|HA|Southeast_Asia|Laos|2019-04-29",328,472,2019-04-29,2019.32328767123,2019-04-28,"Laos","Persistent lineages","2019-04"
"EPI_ISL_391325|Victoria|HA|Southeast_Asia|India|2019-05-03",318,472,2019-05-03,2019.33424657534,2019-05-02,"India","Persistent lineages","2019-05"
"EPI_ISL_391330|Victoria|HA|Southeast_Asia|Laos|2019-05-20",326,472,2019-05-20,2019.38082191781,2019-05-20,"Laos","Persistent lineages","2019-05"
"EPI_ISL_391332|Victoria|HA|Southeast_Asia|Bangladesh|2019-06-18",322,472,2019-06-18,2019.4602739726,2019-06-17,"Bangladesh","Persistent lineages","2019-06"
"EPI_ISL_391340|Victoria|HA|Southeast_Asia|India|2019-07-25",333,472,2019-07-25,2019.56164383562,2019-07-25,"India","Persistent lineages","2019-07"
"EPI_ISL_391639|Victoria|HA|Southeast_Asia|HongkongChina|2019-03-11",337,472,2019-03-11,2019.18904109589,2019-03-10,"HongkongChina","Persistent lineages","2019-03"
"EPI_ISL_391733|Victoria|HA|Southeast_Asia|Singapore|2019-06-03",329,472,2019-06-03,2019.41917808219,2019-06-02,"Singapore","Persistent lineages","2019-06"
"EPI_ISL_391737|Victoria|HA|Southeast_Asia|Singapore|2019-04-17",369,472,2019-04-17,2019.2904109589,2019-04-16,"Singapore","Persistent lineages","2019-04"
"EPI_ISL_391739|Victoria|HA|Southeast_Asia|Singapore|2019-05-31",332,472,2019-05-31,2019.41095890411,2019-05-31,"Singapore","Persistent lineages","2019-05"
"EPI_ISL_391741|Victoria|HA|Southeast_Asia|Singapore|2019-05-23",338,472,2019-05-23,2019.38904109589,2019-05-22,"Singapore","Persistent lineages","2019-05"
"EPI_ISL_391745|Victoria|HA|Southeast_Asia|Singapore|2019-06-14",322,472,2019-06-14,2019.44931506849,2019-06-13,"Singapore","Persistent lineages","2019-06"
"EPI_ISL_393526|Victoria|HA|Southeast_Asia|Thailand|2019-02-03",334,472,2019-02-03,2019.0904109589,2019-02-02,"Thailand","Persistent lineages","2019-02"
"EPI_ISL_393668|Victoria|HA|Southeast_Asia|TaiwanChina|2019-06-20",330,472,2019-06-20,2019.46575342466,2019-06-20,"TaiwanChina","Persistent lineages","2019-06"
"EPI_ISL_394116|Victoria|HA|Southeast_Asia|HongkongChina|2019-06-28",321,472,2019-06-28,2019.48767123288,2019-06-28,"HongkongChina","Persistent lineages","2019-06"
"EPI_ISL_394118|Victoria|HA|Southeast_Asia|HongkongChina|2019-07-02",331,472,2019-07-02,2019.49863013699,2019-07-02,"HongkongChina","Persistent lineages","2019-07"
"EPI_ISL_394153|Victoria|HA|Southeast_Asia|HongkongChina|2019-08-15",338,472,2019-08-15,2019.61917808219,2019-08-14,"HongkongChina","Persistent lineages","2019-08"
"EPI_ISL_394154|Victoria|HA|Southeast_Asia|HongkongChina|2019-08-15",324,472,2019-08-15,2019.61917808219,2019-08-14,"HongkongChina","Persistent lineages","2019-08"
"EPI_ISL_394160|Victoria|HA|Southeast_Asia|Japan|2019-09-18",325,472,2019-09-18,2019.71232876712,2019-09-17,"Japan","Persistent lineages","2019-09"
"EPI_ISL_394165|Victoria|HA|Southeast_Asia|Japan|2019-03-28",338,472,2019-03-28,2019.23561643836,2019-03-28,"Japan","Persistent lineages","2019-03"
"EPI_ISL_394168|Victoria|HA|Southeast_Asia|Japan|2019-03-17",329,472,2019-03-17,2019.20547945205,2019-03-16,"Japan","Persistent lineages","2019-03"
"EPI_ISL_397141|Victoria|HA|Southeast_Asia|Bangladesh|2019-08-19",369,472,2019-08-19,2019.6301369863,2019-08-18,"Bangladesh","Persistent lineages","2019-08"
"EPI_ISL_398634|Victoria|HA|Southeast_Asia|Singapore|2019-07-05",324,472,2019-07-05,2019.50684931507,2019-07-05,"Singapore","Persistent lineages","2019-07"
"EPI_ISL_398652|Victoria|HA|Southeast_Asia|Singapore|2019-06-17",316,472,2019-06-17,2019.45753424658,2019-06-17,"Singapore","Persistent lineages","2019-06"
"EPI_ISL_398653|Victoria|HA|Southeast_Asia|Singapore|2019-06-18",329,472,2019-06-18,2019.4602739726,2019-06-17,"Singapore","Persistent lineages","2019-06"
"EPI_ISL_398654|Victoria|HA|Southeast_Asia|Singapore|2019-06-26",325,472,2019-06-26,2019.48219178082,2019-06-25,"Singapore","Persistent lineages","2019-06"
"EPI_ISL_398921|Victoria|HA|Southeast_Asia|Bangladesh|2019-04-27",369,472,2019-04-27,2019.31780821918,2019-04-27,"Bangladesh","Persistent lineages","2019-04"
"EPI_ISL_400165|Victoria|HA|Southeast_Asia|Bhutan|2019-08-15",320,472,2019-08-15,2019.61917808219,2019-08-14,"Bhutan","Persistent lineages","2019-08"
"EPI_ISL_400173|Victoria|HA|Southeast_Asia|Bhutan|2019-09-11",325,472,2019-09-11,2019.69315068493,2019-09-10,"Bhutan","Persistent lineages","2019-09"
"EPI_ISL_400177|Victoria|HA|Southeast_Asia|Bhutan|2019-09-04",308,472,2019-09-04,2019.67397260274,2019-09-04,"Bhutan","Persistent lineages","2019-09"
"EPI_ISL_400657|Victoria|HA|Southeast_Asia|Singapore|2019-08-07",335,472,2019-08-07,2019.59726027397,2019-08-06,"Singapore","Persistent lineages","2019-08"
"EPI_ISL_400661|Victoria|HA|Southeast_Asia|Singapore|2019-08-19",318,472,2019-08-19,2019.6301369863,2019-08-18,"Singapore","Persistent lineages","2019-08"
"EPI_ISL_401284|Victoria|HA|Southeast_Asia|Bangladesh|2019-10-19",368,472,2019-10-19,2019.79726027397,2019-10-18,"Bangladesh","Persistent lineages","2019-10"
"EPI_ISL_401290|Victoria|HA|Southeast_Asia|Bhutan|2019-08-15",271,472,2019-08-15,2019.61917808219,2019-08-14,"Bhutan","Persistent lineages","2019-08"
"EPI_ISL_401292|Victoria|HA|Southeast_Asia|Bhutan|2019-08-06",368,472,2019-08-06,2019.59452054795,2019-08-06,"Bhutan","Persistent lineages","2019-08"
"EPI_ISL_401437|Victoria|HA|Southeast_Asia|Singapore|2019-11-20",369,472,2019-11-20,2019.88493150685,2019-11-20,"Singapore","Persistent lineages","2019-11"
"EPI_ISL_401444|Victoria|HA|Southeast_Asia|Singapore|2019-11-26",306,472,2019-11-26,2019.90136986301,2019-11-25,"Singapore","Persistent lineages","2019-11"
"EPI_ISL_401996|Victoria|HA|Southeast_Asia|MalaysiaBrunei|2019-09-11",298,472,2019-09-11,2019.69315068493,2019-09-10,"MalaysiaBrunei","Persistent lineages","2019-09"
"EPI_ISL_402138|Victoria|HA|Southeast_Asia|NorthChina|2019-12-05",332,472,2019-12-05,2019.92602739726,2019-12-04,"NorthChina","Persistent lineages","2019-12"
"EPI_ISL_402141|Victoria|HA|Southeast_Asia|CentralChina|2019-12-09",335,472,2019-12-09,2019.93698630137,2019-12-09,"CentralChina","Persistent lineages","2019-12"
"EPI_ISL_402146|Victoria|HA|Southeast_Asia|CentralChina|2019-12-02",278,472,2019-12-02,2019.91780821918,2019-12-02,"CentralChina","Persistent lineages","2019-12"
"EPI_ISL_402199|Victoria|HA|Southeast_Asia|CentralChina|2019-11-26",354,472,2019-11-26,2019.90136986301,2019-11-25,"CentralChina","Persistent lineages","2019-11"
"EPI_ISL_402200|Victoria|HA|Southeast_Asia|CentralChina|2019-11-29",331,472,2019-11-29,2019.9095890411,2019-11-29,"CentralChina","Persistent lineages","2019-11"
"EPI_ISL_402232|Victoria|HA|Southeast_Asia|CentralChina|2019-11-03",332,472,2019-11-03,2019.83835616438,2019-11-02,"CentralChina","Persistent lineages","2019-11"
"EPI_ISL_402245|Victoria|HA|Southeast_Asia|SouthChina|2019-11-05",336,472,2019-11-05,2019.84383561644,2019-11-05,"SouthChina","Persistent lineages","2019-11"
"EPI_ISL_402314|Victoria|HA|Southeast_Asia|SouthChina|2019-07-23",339,472,2019-07-23,2019.55616438356,2019-07-22,"SouthChina","Persistent lineages","2019-07"
"EPI_ISL_402320|Victoria|HA|Southeast_Asia|SouthChina|2019-10-08",288,472,2019-10-08,2019.76712328767,2019-10-07,"SouthChina","Persistent lineages","2019-10"
"EPI_ISL_402642|Victoria|HA|Southeast_Asia|Philippines|2019-09-06",315,472,2019-09-06,2019.67945205479,2019-09-05,"Philippines","Persistent lineages","2019-09"
